genes,cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pass_filter,direction
AT5G01110,M1_M12,7.19459689406977,0.130733642077962,0.691088172634529,-0.377468943941536,0.705825139510875,0.824990422804919,1,Up
AT5G01120,M1_M12,0.364040221091897,0.0464204804705357,0.473584510528085,-0.0979225572904488,0.921993787938401,1,1,Up
AT5G01130,M1_M12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,M1_M12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,M1_M12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,M1_M12,102.444920157222,-1.31627237908486,0.347097794726563,-3.68638380140613,0.000227463228607971,0.00285470041577972,1,Down
ATCG00020,M1_M12,1704.29761096099,0.57707840621629,0.57937403844407,1.48871416716715,0.13656265276882,0.250829362228445,1,Up
ATCG00040,M1_M12,6.78506627380525,0.933440746482844,0.75908050816543,1.13029941124434,0.258350082575795,0.402032410394943,1,Up
ATCG00050,M1_M12,0.137933030947785,0.26817061949368,0.471582848762788,0.392123525247716,0.694966946005662,1,1,Up
ATCG00070,M1_M12,7.6852161857211,0.643371779518816,0.652080231099819,0.686099527381857,0.492650348945325,0.652037226545283,1,Up
ATCG00080,M1_M12,12.6297098859665,1.33798606744095,0.498383418292659,2.27497975320715,0.0229071444331738,0.0786789994309693,1,Up
ATCG00120,M1_M12,72.7110139333098,0.695092023473954,0.45336625037494,1.45113289612695,0.146742857928725,0.253978023338178,1,Up
ATCG00130,M1_M12,31.084790666375,1.30740444572974,0.581027480194908,2.07201191147478,0.038264330366438,0.0983939923708405,1,Up
ATCG00140,M1_M12,32.6895616691186,0.703955566983145,0.566852001580698,2.07837150892349,0.0376751547719244,0.0983939923708405,1,Up
ATCG00150,M1_M12,14.2283392523209,1.27937329730545,0.57368105805127,2.26351924185021,0.0236036998292908,0.0786789994309693,1,Up
ATCG00160,M1_M12,2.6466045993974,1.47935898801055,0.765160048242042,2.57991012770805,0.00988260307952491,0.046812330376697,1,Up
ATCG00170,M1_M12,9.64685568146758,1.28109983293159,0.631064629540091,1.86341003351821,0.0624045994589733,0.136985706129454,1,Up
ATCG00180,M1_M12,13.8370027722492,0.48652486593049,0.559916645831191,0.612886145253532,0.539951624842982,0.694223517655263,1,Up
ATCG00190,M1_M12,34.9137120433522,1.23565072157943,0.471583258012288,1.87772230941178,0.0604191631392009,0.135943117063202,1,Up
ATCG00210,M1_M12,5.05584079910749,0.500932922773297,0.728196300507599,1.25791600357537,0.208422135313207,0.341054403239793,1,Up
ATCG00220,M1_M12,7.63000368447309,2.02843981000776,0.688155502378825,2.20462099587327,0.0274807011803896,0.0863685159312585,1,Up
ATCG00270,M1_M12,99.7493970983426,0.958516971257832,0.486132849625377,1.88559431682685,0.059349643828347,0.135943117063202,1,Up
ATCG00280,M1_M12,261.301224067785,1.14337161288176,0.488528239801641,2.78504410921882,0.0053520441916742,0.026760220958371,1,Up
ATCG00300,M1_M12,6.71388071650268,1.35528999707679,0.6816848688028,2.34993669712924,0.0187766040786003,0.0675957746829609,1,Up
ATCG00330,M1_M12,33.8050175308738,1.5709703166993,0.546516101741575,3.38312048113855,0.000716671846573724,0.00586367874469411,1,Up
ATCG00340,M1_M12,183.119230850256,0.677036479325521,0.493865717162979,1.74356434339157,0.0812350853941614,0.170026922918012,1,Up
ATCG00350,M1_M12,208.064513594797,0.7332927468038,0.481272601082441,1.63512145788974,0.102023588745804,0.204047177491607,1,Up
ATCG00360,M1_M12,1.92597156885898,0.51153750640728,0.769755645809124,0.825959217401323,0.408827226723219,0.566068467770611,1,Up
ATCG00380,M1_M12,4.88041541990303,0.552135803025276,0.767026668233984,1.23066538869085,0.21844803814571,0.351077204162748,1,Up
ATCG00420,M1_M12,18.6377856714636,0.966058073722807,0.675993434254199,1.54810241456627,0.121597640855333,0.232846546318723,1,Up
ATCG00430,M1_M12,34.3561845389906,1.91358441745526,0.56631439571198,2.47626439074902,0.013276522092708,0.0568993803973198,1,Up
ATCG00440,M1_M12,6.08042299652964,2.34013516780268,0.61934050670036,3.32325369464974,0.000889739569661936,0.00615973548227494,1,Up
ATCG00470,M1_M12,63.373066366021,1.36680162276321,0.463254013007357,2.19794946526306,0.0279527073400019,0.0863685159312585,1,Up
ATCG00480,M1_M12,247.171928335397,0.97650652446687,0.455714202965575,1.52209192679215,0.12798604858508,0.239973841097025,1,Up
ATCG00490,M1_M12,792.346562434748,0.785410636595584,0.510601299439164,2.16842384249123,0.0301264532692773,0.0874638965882245,1,Up
ATCG00500,M1_M12,4.61597018791232,1.3627104671949,0.712559691736551,2.18635688564805,0.0287895053104195,0.0863685159312585,1,Up
ATCG00510,M1_M12,2.87943292314014,1.22819380235356,0.773045023221478,2.43005962868689,0.0150963389498191,0.0590726306732054,1,Up
ATMG00010,M1_M12,0.865064307575886,0.274560067165568,0.63209117143762,0.839400975437447,0.401244336672833,1,1,Up
ATMG00030,M1_M12,67.3697081552768,-0.069112780772522,0.546920219774283,0.223277738422223,0.823319352115593,0.903643191346383,1,Down
ATMG00040,M1_M12,27.0681790080813,-0.0459204583623342,0.511749316830236,0.505869334379192,0.612948381112511,0.739975748386204,1,Down
ATMG00050,M1_M12,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,M1_M12,3.26841557760845,-1.03552590283433,0.738024403220778,-0.0739111264642691,0.941081102428388,0.962469309301761,1,Down
ATMG00070,M1_M12,9.46917709647083,0.196537013725294,0.610524335452402,0.0824895755335249,0.934257407602904,0.962469309301761,1,Up
ATMG00080,M1_M12,8.98911457723992,-0.0162211073003396,0.541029854678934,-0.488962268737147,0.62486840974835,0.739975748386204,1,Down
ATMG00090,M1_M12,15.9781447377132,0.749621132794407,0.545353689399527,1.43935369785627,0.150050335927658,0.254802457235645,1,Up
ATMG00110,M1_M12,8.18677445368145,0.342188418739037,0.587065502922074,0.119477676151054,0.904896925188857,0.961853616748678,1,Up
ATMG00120,M1_M12,1.04760679939825,0.460252751710307,0.650922137982732,0.694498543102691,0.487369614156808,1,1,Up
ATMG00130,M1_M12,1.63472450994749,0.0591069525386386,0.77252311376052,0.105765438265533,0.91576845920694,0.961853616748678,1,Up
ATMG00140,M1_M12,1.99372973787839,-0.113897337652041,0.771225837804439,-0.627635169784732,0.530242963820483,0.691621257157152,1,Down
ATMG00150,M1_M12,0.479528264254663,-0.0421726433829896,0.548804943221099,-0.0305588019286482,0.975621398090665,1,1,Down
ATMG00160,M1_M12,18.117185096728,-0.54999111214551,0.48401731035335,-0.869059309808507,0.38481469126124,0.558140293460441,1,Down
ATMG00170,M1_M12,5.69575891877154,0.092287966821153,0.648384128599179,0.019392113352979,0.984528301859547,0.994687018186703,1,Up
ATMG00180,M1_M12,26.6648720147689,0.334008797484423,0.432125461924413,1.06385292246072,0.287395332468099,0.431092998702149,1,Up
ATMG00200,M1_M12,0.948638786542725,-0.0740978691375695,0.760192094315906,0.402905804861459,0.687017520804148,1,1,Down
AT1G01010,M1_A12,145.253269048776,-0.549589973026906,0.365189151030449,-1.53006892501733,0.125999669122684,0.370587262125542,1,Down
AT1G01020,M1_A12,44.1361178217119,-0.0416878891253201,0.357572452596797,-0.249514986035509,0.802962450232722,0.93587281299503,1,Down
AT1G01030,M1_A12,44.2693888494755,0.884252805767452,0.452013632231114,2.21650825115689,0.0266567134217679,0.13328356710884,1,Up
AT1G01040,M1_A12,315.304198716712,-0.0456144000909833,0.273269012922685,-0.277764862297394,0.781192865947005,0.93587281299503,1,Down
AT1G01050,M1_A12,188.677848681152,-1.24563811170443,0.353804009891744,-2.83755499162288,0.00454605149932064,0.0505116833257849,1,Down
AT1G01060,M1_A12,44.6025945534261,0.837022371592767,0.484495597952691,-0.428436209136519,0.668333567282565,0.91552543463365,1,Up
AT1G01070,M1_A12,5.20379403147454,-2.3251029606702,0.756892190770644,-2.61737503192262,0.00886089273308278,0.085692019553782,1,Down
AT1G01073,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,M1_A12,167.124246343886,0.543028745477128,0.377657108982171,1.99669817963729,0.0458579800071297,0.183431920028519,1,Up
AT1G01090,M1_A12,550.449354843528,0.287576459506183,0.338333388831726,1.33158703900983,0.182995926277333,0.481568227045613,1,Up
AT1G01100,M1_A12,644.972275980205,-1.0861955411121,0.380760975023895,-2.03747669368589,0.0416022951723777,0.173342896551574,1,Down
AT1G01110,M1_A12,5.71779680583457,0.381007216883735,0.702331021976795,0.884858231374311,0.376233098050428,0.767822649082505,1,Up
AT1G01115,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,M1_A12,67.800754409683,-0.900747341434321,0.40477953805087,-1.8544658310217,0.0636725441947634,0.212241813982545,1,Down
AT2G01021,M1_A12,9583.3480228415,-0.63534786477044,0.58089445889149,-1.02358950227371,0.306029205668938,0.665280881888996,1,Down
AT2G01023,M1_A12,2.43934361912627,0.462327956106931,0.759632577495683,0.670763097778407,0.502371459368407,0.851477049776961,1,Up
AT3G01010,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,M1_A12,0.125224575701476,-0.0770580900857517,0.463977604484231,-0.16836672231324,0.866294786101856,0.93587281299503,1,Down
AT3G01020,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,M1_A12,144.53907892842,0.815987729664769,0.325259589669256,2.27332020857397,0.023006890595753,0.121088897872384,1,Up
AT3G01050,M1_A12,71.7381472996247,-0.50868837646585,0.379084949032921,-1.41470700797808,0.157154418799133,0.436540052219815,1,Down
AT3G01060,M1_A12,122.696578873229,2.9583828133226,0.439858030840309,5.4596568632419,4.77055684782713e-08,4.77055684782713e-06,1,Up
AT3G01070,M1_A12,1.08420214756646,0.420453280706008,0.714536340570061,0.185275542825263,0.853012919917168,0.93587281299503,1,Up
AT3G01080,M1_A12,43.1766066700129,-0.547940284755879,0.594190252334142,-1.22580440368245,0.220272289638476,0.537249486923113,1,Down
AT3G01085,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,M1_A12,168.842529203709,-0.350791315939162,0.306464206722843,-0.82939480474738,0.406881040304834,0.782463539047758,1,Down
AT3G01100,M1_A12,81.7311042526946,-0.6021347713275,0.341662463221671,-1.83619185154934,0.0663292873853041,0.2139654431784,1,Down
AT3G01120,M1_A12,1105.36282243614,0.365324626550042,0.313488809401472,1.43457046481653,0.151409535989544,0.432598674255839,1,Up
AT3G01130,M1_A12,137.196754560654,-1.03928468699137,0.374730106723518,-2.59619984891921,0.00942612215091602,0.085692019553782,1,Down
AT3G01140,M1_A12,19.3741857807295,-1.92890786519219,0.604602913522252,-2.95365985337955,0.00314029923078651,0.0418244945620467,1,Down
AT3G01150,M1_A12,90.8181131894553,-0.394446747964995,0.38266840150387,-0.56838433815612,0.5697740227823,0.876575419665077,1,Down
AT3G01160,M1_A12,83.3387106294732,0.155802053701692,0.377185524836213,0.440202442634182,0.659790490773153,0.91552543463365,1,Up
AT3G01170,M1_A12,76.6759927161876,-0.344706621340809,0.393579505827071,-0.707648316703419,0.479163680178447,0.851477049776961,1,Down
AT4G00005,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,M1_A12,11.7097343963866,-0.0936098987091567,0.601019141985754,0.151323611817509,0.879720444215328,0.93587281299503,1,Down
AT4G00026,M1_A12,54.414139316612,-0.516515173276615,0.405821649581245,-0.785135679833998,0.432374022168123,0.815800041826647,1,Down
AT4G00030,M1_A12,126.477449410671,-0.619561996995001,0.446400213982624,-1.05788833853177,0.290106352303261,0.649319924707624,1,Down
AT4G00040,M1_A12,165.48901421955,-0.864654721697631,0.347827138412097,-2.12398586097577,0.0336713258883271,0.160339647087272,1,Down
AT4G00050,M1_A12,114.558832202252,-1.21666163630571,0.564233692266019,-2.06293257970027,0.039119034209745,0.173342896551574,1,Down
AT4G00060,M1_A12,161.21978826083,-0.387193393788612,0.348598929831271,-1.05332085007716,0.292193966118431,0.649319924707624,1,Down
AT4G00070,M1_A12,0.281461453250061,-0.0964945761369254,0.465420445731299,-0.168369098721002,0.866292916688301,0.93587281299503,1,Down
AT4G00080,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,M1_A12,76.849537659181,-1.35995496298037,0.381375628351845,-2.93402620626609,0.00334595956496373,0.0418244945620467,1,Down
AT4G00100,M1_A12,507.331008021021,-1.05910258251254,0.361367632311795,-2.27489016494256,0.0229125194862606,0.121088897872384,1,Down
AT4G00110,M1_A12,45.587638663458,-0.132058977228777,0.366809463867199,-0.0508776613171775,0.959423006137742,0.971794229023785,1,Down
AT4G00120,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00124,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00130,M1_A12,6.21111563426231,0.359212285152036,0.668201399399039,0.276031212339932,0.7825240931931,0.93587281299503,1,Up
AT4G00140,M1_A12,12.3698599680571,-0.60138546025646,0.605260247451363,-0.599898153468997,0.548574113113637,0.874659117898025,1,Down
AT5G01010,M1_A12,409.224968874075,-1.11977578986193,0.295174709554711,-3.56511905788752,0.000363691055884145,0.00909227639710363,1,Down
AT5G01015,M1_A12,15.2498629356381,0.488263143011182,0.696377609648372,1.85566642604278,0.0635011191375113,0.212241813982545,1,Up
AT5G01020,M1_A12,277.284794936012,-1.18158039727879,0.338385804391988,-2.98419728199557,0.00284323386233363,0.0418244945620467,1,Down
AT5G01030,M1_A12,60.9059559523584,0.0507969893805382,0.356899078841785,-0.254873038274103,0.798821161042053,0.93587281299503,1,Up
AT5G01040,M1_A12,34.907459010901,3.28061051361983,0.510184001810191,4.31070760519667,1.62732967059662e-05,0.00081366483529831,1,Up
AT5G01050,M1_A12,1.97443041018832,1.05401879363224,0.755738381450623,1.35351037901054,0.175892636530853,0.475385504137439,1,Up
AT5G01060,M1_A12,0.0504973010216314,-0.0483168592110377,0.462854576002184,-0.168356150732985,0.86630310229964,1,1,Down
AT5G01070,M1_A12,0.168573509885187,0.321005220222153,0.466306298685533,0.234478457501647,0.814613555497314,0.93587281299503,1,Up
AT5G01075,M1_A12,8.93144321151451,-0.0777977804939403,0.583578014220952,0.242745314226713,0.808202701435162,0.93587281299503,1,Down
AT5G01080,M1_A12,0.0252486505108157,-0.034600830482387,0.462842204797131,-0.168353300164,0.86630534471957,1,1,Down
AT5G01090,M1_A12,44.4147973657482,-0.167451192160102,0.400297351683997,-0.343814471378486,0.730985816382644,0.925298501750182,1,Down
AT5G01100,M1_A12,257.213373689422,1.45641587297582,0.442982918663965,3.02984735893188,0.00244677363286382,0.0418244945620467,1,Up
AT5G01110,M1_A12,7.19459689406977,0.397020106718066,0.688163780601471,2.41592165713007,0.0156954379501495,0.0980964871884345,1,Up
AT5G01120,M1_A12,0.364040221091897,0.0461153199506013,0.467569431122768,0.118769860880857,0.905457687166106,0.943185090798027,1,Up
AT5G01130,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,M1_A12,102.444920157222,-1.00707210210572,0.34096627659482,-2.44550880682429,0.0144647915857601,0.0980964871884345,1,Down
ATCG00020,M1_A12,1704.29761096099,-0.0639367780676815,0.574806992457437,-0.937786143377123,0.348354323502452,0.725738173963443,1,Down
ATCG00040,M1_A12,6.78506627380525,0.782603596594303,0.757178487359828,0.125052366553742,0.900482093164466,0.943185090798027,1,Up
ATCG00050,M1_A12,0.137933030947785,0.261341494459446,0.465637189391489,0.178953879398847,0.857973915918745,0.93587281299503,1,Up
ATCG00070,M1_A12,7.6852161857211,0.543240407350242,0.647525917189193,0.25973941906727,0.79506478386762,0.93587281299503,1,Up
ATCG00080,M1_A12,12.6297098859665,1.09543395493647,0.489322966313986,1.24344945337964,0.213702256370273,0.534255640925682,1,Up
ATCG00120,M1_A12,72.7110139333098,0.374031335644939,0.443643374037609,0.353400946957508,0.723787875997968,0.925298501750182,1,Up
ATCG00130,M1_A12,31.084790666375,0.88683748851687,0.575711975223503,0.356295706572284,0.721619124300034,0.925298501750182,1,Up
ATCG00140,M1_A12,32.6895616691186,0.197495491418417,0.560666678013889,-0.0722795454211739,0.942379442502818,0.971525198456513,1,Up
ATCG00150,M1_A12,14.2283392523209,1.15086051645321,0.567241151228946,1.9317023026855,0.0533962604077364,0.19070093002763,1,Up
ATCG00160,M1_A12,2.6466045993974,1.42394220685537,0.761141255232008,1.97364522629547,0.0484220973653011,0.186238836020389,1,Up
ATCG00170,M1_A12,9.64685568146758,1.18281395600729,0.62526878883121,1.95571947592652,0.0504982091602125,0.187030404297083,1,Up
ATCG00180,M1_A12,13.8370027722492,0.45735839976573,0.552969104261788,0.623512046606565,0.532948088424912,0.874659117898025,1,Up
ATCG00190,M1_A12,34.9137120433522,1.65694944140209,0.462122462160499,3.83964193575171,0.000123213880150639,0.00410712933835463,1,Up
ATCG00210,M1_A12,5.05584079910749,0.233478524391563,0.72458268654251,-0.35362323177006,0.72362126150044,0.925298501750182,1,Up
ATCG00220,M1_A12,7.63000368447309,2.00153979946374,0.683887883171788,2.39151973892798,0.0167787817070404,0.0986987159237672,1,Up
ATCG00270,M1_A12,99.7493970983426,0.570446350446111,0.477353401506672,0.544183432170187,0.586315251675528,0.888356441932618,1,Up
ATCG00280,M1_A12,261.301224067785,0.30458074610071,0.47994627448984,-0.378014093724537,0.705420124189351,0.925298501750182,1,Up
ATCG00300,M1_A12,6.71388071650268,1.09691201934928,0.677014046165209,1.3050260743133,0.191883969313058,0.492010177725789,1,Up
ATCG00330,M1_A12,33.8050175308738,0.919459479225169,0.539851157405034,0.472410062030084,0.636634123683839,0.912514218910544,1,Up
ATCG00340,M1_A12,183.119230850256,0.064669037998321,0.485423626910915,-0.509659391459671,0.610290107328336,0.910880757206472,1,Up
ATCG00350,M1_A12,208.064513594797,0.136421352975304,0.472396860193011,-0.462093151752029,0.644014520986155,0.912514218910544,1,Up
ATCG00360,M1_A12,1.92597156885898,0.37739112602846,0.765039957462216,-0.263575542727964,0.792107006340435,0.93587281299503,1,Up
ATCG00380,M1_A12,4.88041541990303,0.43721475924924,0.764556586281321,0.3596959583826,0.719074514774732,0.925298501750182,1,Up
ATCG00420,M1_A12,18.6377856714636,0.638834046041128,0.673573683599367,-0.154792471783893,0.876984926321939,0.93587281299503,1,Up
ATCG00430,M1_A12,34.3561845389906,1.92208370904336,0.560605461224348,2.45020841325839,0.0142773548459697,0.0980964871884345,1,Up
ATCG00440,M1_A12,6.08042299652964,2.19494711420949,0.613687564018034,2.41607922109642,0.0156886475416423,0.0980964871884345,1,Up
ATCG00470,M1_A12,63.373066366021,1.45122831463945,0.454036774465398,2.50444357840013,0.0122644164676395,0.0980964871884345,1,Up
ATCG00480,M1_A12,247.171928335397,1.10970575073637,0.446225783467095,2.04883428921898,0.0404783215783891,0.173342896551574,1,Up
ATCG00490,M1_A12,792.346562434748,0.0323208828605435,0.502959097059279,-0.596209553444668,0.551035244275756,0.874659117898025,1,Up
ATCG00500,M1_A12,4.61597018791232,1.08336887939095,0.708793343153608,0.862499755635828,0.388412567500736,0.770214587518657,1,Up
ATCG00510,M1_A12,2.87943292314014,1.18538486076374,0.769356275336058,0.739880817286377,0.459372315034777,0.850689472286625,1,Up
ATMG00010,M1_A12,0.865064307575886,0.26616891961071,0.626009087440215,0.0475482363531406,0.962076286733547,0.971794229023785,1,Up
ATMG00030,M1_A12,67.3697081552768,-0.407067419532425,0.540345214134168,-0.958134988175685,0.337994694509116,0.719137647891736,1,Down
ATMG00040,M1_A12,27.0681790080813,-0.352672635115585,0.503351405548828,-0.854533529514443,0.392809439634515,0.770214587518657,1,Down
ATMG00050,M1_A12,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,M1_A12,3.26841557760845,-1.24360155365562,0.730265258719197,-1.68240720168008,0.0924899058578358,0.289030955805737,1,Down
